order_id,guest_id,activity id,activity_name,date_booking,country_activity,device_type
98623,124772,3056,Activity 3056,20/10/16,Singapore,Mobile
106442,133543,1625,Activity 1625,11/11/16,Singapore,Mobile
96333,121955,1625,Activity 1625,13/10/16,Singapore,PC
93079,82958,405,Activity 405,3/10/16,Japan,Mobile
92664,117359,4184,Activity 4184,2/10/16,Indonesia,PC
86548,109950,10277,Activity 10277,10/9/16,Japan,Mobile
86316,109733,3503,Activity 3503,10/9/16,Japan,PC
65696,84503,1625,Activity 1625,24/6/16,Singapore,PC
120276,148519,7051,Activity 7051,20/12/16,Singapore,Mobile
114372,142551,9461,Activity 9461,7/12/16,Thailand,Mobile
77589,92442,5736,Activity 5736,13/8/16,Japan,PC
125559,153842,1625,Activity 1625,29/12/16,Singapore,PC
67005,65165,634,Activity 634,1/7/16,Japan,Mobile
84435,107751,3922,Activity 3922,4/9/16,Indonesia,PC
82114,105540,5389,Activity 5389,28/8/16,Thailand,PC
119841,148094,7051,Activity 7051,19/12/16,Singapore,Mobile
126386,154625,4654,Activity 4654,30/12/16,Singapore,Mobile
67137,86387,1310,Activity 1310,1/7/16,Japan,Mobile
124365,17755,3503,Activity 3503,27/12/16,Japan,PC
124094,152353,7092,Activity 7092,27/12/16,Singapore,Mobile
119855,148106,1625,Activity 1625,19/12/16,Singapore,PC
90329,114336,4654,Activity 4654,23/9/16,Singapore,Mobile
113517,141496,7092,Activity 7092,5/12/16,Singapore,PC
98437,124554,4654,Activity 4654,20/10/16,Singapore,PC
113211,141128,2635,Activity 2635,4/12/16,Japan,PC
123882,152092,7014,Activity 7014,26/12/16,Singapore,PC
117659,145903,4654,Activity 4654,15/12/16,Singapore,PC
80941,104297,10277,Activity 10277,24/8/16,Japan,Mobile
98228,124300,7051,Activity 7051,19/10/16,Singapore,Mobile
100336,126803,1757,Activity 1757,25/10/16,Japan,Mobile
79092,55546,9463,Activity 9463,18/8/16,Thailand,Mobile
123970,152172,4572,Activity 4572,26/12/16,Japan,Mobile
105619,132595,3738,Activity 3738,8/11/16,Indonesia,PC
106620,133730,10277,Activity 10277,11/11/16,Japan,PC
82302,97977,1119,Activity 1119,29/8/16,Indonesia,Mobile
100689,114528,10277,Activity 10277,26/10/16,Japan,PC
112201,137653,1625,Activity 1625,1/12/16,Singapore,PC
95433,120933,10369,Activity 10369,11/10/16,Singapore,Mobile
101682,128227,3056,Activity 3056,28/10/16,Singapore,Mobile
83119,106492,6588,Activity 6588,31/8/16,Japan,PC
123808,151960,7051,Activity 7051,26/12/16,Singapore,PC
113992,142121,3481,Activity 3481,6/12/16,Indonesia,Mobile
115783,144024,10190,Activity 10190,10/12/16,Japan,PC
121705,144033,1625,Activity 1625,22/12/16,Singapore,PC
103493,130260,2636,Activity 2636,2/11/16,Japan,PC
116958,145293,4654,Activity 4654,13/12/16,Singapore,Mobile
120310,140978,1625,Activity 1625,20/12/16,Singapore,Mobile
70034,88649,917,Activity 917,14/7/16,Japan,PC
122509,150729,1625,Activity 1625,24/12/16,Singapore,Mobile
96885,122575,10277,Activity 10277,15/10/16,Japan,Mobile
109161,136583,1757,Activity 1757,20/11/16,Japan,PC
80813,104141,3087,Activity 3087,23/8/16,Indonesia,Mobile
97349,114082,1205,Activity 1205,16/10/16,Singapore,PC
97068,122814,3088,Activity 3088,15/10/16,Singapore,Mobile
106476,124629,3535,Activity 3535,11/11/16,Japan,PC
80194,103560,3481,Activity 3481,22/8/16,Indonesia,PC
114893,123311,7887,Activity 7887,8/12/16,Singapore,PC
86922,110358,6588,Activity 6588,11/9/16,Japan,PC
122410,150647,1625,Activity 1625,24/12/16,Singapore,PC
114995,143184,7051,Activity 7051,9/12/16,Singapore,PC
68298,88183,9215,Activity 9215,7/7/16,Indonesia,Mobile
121203,149463,1625,Activity 1625,22/12/16,Singapore,PC
126110,153683,1625,Activity 1625,29/12/16,Singapore,PC
88553,112052,5773,Activity 5773,16/9/16,Japan,PC
124787,153047,4654,Activity 4654,28/12/16,Singapore,Mobile
106424,133527,1625,Activity 1625,11/11/16,Singapore,Mobile
109753,137324,10277,Activity 10277,22/11/16,Japan,Mobile
113693,141728,9461,Activity 9461,5/12/16,Thailand,Mobile
99046,125246,1625,Activity 1625,21/10/16,Singapore,Mobile
97852,123840,4654,Activity 4654,18/10/16,Singapore,Mobile
69769,60444,1746,Activity 1746,13/7/16,Japan,PC
76583,98126,3481,Activity 3481,9/8/16,Indonesia,Mobile
123105,136390,1625,Activity 1625,25/12/16,Singapore,Mobile
91932,90501,4250,Activity 4250,29/9/16,Japan,
78212,101601,3481,Activity 3481,15/8/16,Indonesia,Mobile
123691,151918,1625,Activity 1625,26/12/16,Singapore,Mobile
86232,109608,2703,Activity 2703,9/9/16,Japan,PC
110581,138288,3481,Activity 3481,25/11/16,Indonesia,Mobile
121982,150175,3481,Activity 3481,23/12/16,Indonesia,Mobile
71413,92491,10277,Activity 10277,20/7/16,Japan,PC
121070,143273,4654,Activity 4654,21/12/16,Singapore,PC
67570,58583,10277,Activity 10277,3/7/16,Japan,Mobile
123116,151323,7014,Activity 7014,25/12/16,Singapore,Mobile
115639,143843,1039,Activity 1039,10/12/16,Indonesia,Mobile
122436,150675,9463,Activity 9463,24/12/16,Thailand,Mobile
89527,113275,4654,Activity 4654,20/9/16,Singapore,PC
109832,137412,1039,Activity 1039,22/11/16,Indonesia,Mobile
71211,92245,9906,Activity 9906,19/7/16,Singapore,PC
108962,136357,6588,Activity 6588,19/11/16,Japan,Mobile
80151,34513,3687,Activity 3687,21/8/16,Japan,PC
73252,95055,1205,Activity 1205,28/7/16,Singapore,PC
93084,117843,6588,Activity 6588,3/10/16,Japan,PC
86837,106384,7100,Activity 7100,11/9/16,Singapore,Mobile
99773,126116,10277,Activity 10277,23/10/16,Japan,Mobile
110592,137378,4654,Activity 4654,25/11/16,Singapore,PC
124512,6935,4241,Activity 4241,27/12/16,Japan,Mobile
83699,105443,1625,Activity 1625,2/9/16,Singapore,Mobile
85972,109175,10277,Activity 10277,9/9/16,Japan,PC
76957,99907,3481,Activity 3481,11/8/16,Indonesia,Mobile
73569,95437,4527,Activity 4527,29/7/16,Japan,PC
120842,149081,1625,Activity 1625,21/12/16,Singapore,Mobile
104315,131158,1119,Activity 1119,4/11/16,Indonesia,Mobile
90352,114357,1119,Activity 1119,23/9/16,Indonesia,PC
70895,91797,933,Activity 933,18/7/16,Japan,PC
108666,135836,4654,Activity 4654,18/11/16,Singapore,Mobile
100395,126860,1039,Activity 1039,25/10/16,Indonesia,Mobile
121171,140234,3481,Activity 3481,22/12/16,Indonesia,PC
124965,151810,1625,Activity 1625,28/12/16,Singapore,Mobile
117274,144755,3481,Activity 3481,14/12/16,Indonesia,Mobile
74808,97024,5405,Activity 5405,3/8/16,Thailand,Mobile
113286,139185,4567,Activity 4567,4/12/16,Japan,PC
122758,150977,1625,Activity 1625,24/12/16,Singapore,PC
97542,115088,9906,Activity 9906,17/10/16,Singapore,Mobile
104564,131432,9461,Activity 9461,5/11/16,Thailand,PC
120785,149041,3481,Activity 3481,21/12/16,Indonesia,PC
120458,148709,10277,Activity 10277,20/12/16,Japan,Mobile
86163,109527,7014,Activity 7014,9/9/16,Singapore,PC
89094,112733,10277,Activity 10277,18/9/16,Japan,PC
114120,142265,1119,Activity 1119,6/12/16,Indonesia,Mobile
70808,91688,10277,Activity 10277,17/7/16,Japan,PC
75272,97590,10277,Activity 10277,5/8/16,Japan,PC
89140,112790,3087,Activity 3087,18/9/16,Indonesia,PC
110004,137300,5405,Activity 5405,23/11/16,Thailand,Mobile
109031,136423,7051,Activity 7051,19/11/16,Singapore,Mobile
113385,141350,4573,Activity 4573,4/12/16,Japan,PC
100372,126331,7051,Activity 7051,25/10/16,Singapore,Mobile
95464,120963,10277,Activity 10277,11/10/16,Japan,PC
126392,152241,10369,Activity 10369,30/12/16,Singapore,PC
99437,125691,3088,Activity 3088,22/10/16,Singapore,PC
63034,80939,1205,Activity 1205,9/6/16,Singapore,PC
93140,117943,3056,Activity 3056,3/10/16,Singapore,Mobile
98862,125038,1625,Activity 1625,21/10/16,Singapore,Mobile
115260,143480,4654,Activity 4654,9/12/16,Singapore,Mobile
107772,134955,1625,Activity 1625,15/11/16,Singapore,PC
90086,113999,3481,Activity 3481,22/9/16,Indonesia,Mobile
94036,119172,10277,Activity 10277,6/10/16,Japan,Mobile
114390,141946,4250,Activity 4250,7/12/16,Japan,PC
78020,101353,3965,Activity 3965,15/8/16,Japan,PC
124153,152428,1625,Activity 1625,27/12/16,Singapore,PC
110895,138633,7051,Activity 7051,26/11/16,Singapore,PC
93675,118667,7347,Activity 7347,5/10/16,Thailand,Mobile
67256,86043,3087,Activity 3087,2/7/16,Indonesia,Mobile
115335,136415,1625,Activity 1625,9/12/16,Singapore,Mobile
63351,81331,10277,Activity 10277,10/6/16,Japan,PC
91160,115407,1409,Activity 1409,26/9/16,Indonesia,PC
115589,143790,1625,Activity 1625,10/12/16,Singapore,Mobile
97832,123812,10277,Activity 10277,18/10/16,Japan,PC
77282,100353,1625,Activity 1625,12/8/16,Singapore,PC
126294,154563,7014,Activity 7014,30/12/16,Singapore,Mobile
113852,141925,4902,Activity 4902,6/12/16,Japan,Mobile
115496,143701,1625,Activity 1625,10/12/16,Singapore,PC
112360,140212,10277,Activity 10277,1/12/16,Japan,Mobile
115686,143874,7014,Activity 7014,10/12/16,Singapore,PC
86873,110300,4146,Activity 4146,11/9/16,Indonesia,PC
122791,150996,10277,Activity 10277,24/12/16,Japan,PC
90288,112630,1625,Activity 1625,23/9/16,Singapore,PC
102464,129001,7092,Activity 7092,30/10/16,Singapore,PC
106064,133130,3481,Activity 3481,9/11/16,Indonesia,PC
80682,104017,6767,Activity 6767,23/8/16,Japan,PC
113922,142048,10190,Activity 10190,6/12/16,Japan,PC
98386,124495,9461,Activity 9461,19/10/16,Thailand,PC
113667,141705,10277,Activity 10277,5/12/16,Japan,Mobile
78364,91791,1745,Activity 1745,16/8/16,Japan,Mobile
84347,107668,10277,Activity 10277,4/9/16,Japan,Mobile
113709,141743,7051,Activity 7051,5/12/16,Singapore,Mobile
119101,147362,3481,Activity 3481,18/12/16,Indonesia,Mobile
122125,148083,7051,Activity 7051,23/12/16,Singapore,Mobile
63027,80918,3798,Activity 3798,9/6/16,Japan,PC
70461,91217,3481,Activity 3481,16/7/16,Indonesia,Mobile
86607,110033,7101,Activity 7101,10/9/16,Singapore,Mobile
107084,134249,1265,Activity 1265,13/11/16,Japan,PC
104342,120999,7014,Activity 7014,5/11/16,Singapore,Mobile
109714,137275,4146,Activity 4146,22/11/16,Indonesia,Mobile
83391,106742,10277,Activity 10277,1/9/16,Japan,Mobile
108864,136171,10277,Activity 10277,19/11/16,Japan,PC
88198,111606,3481,Activity 3481,15/9/16,Indonesia,Mobile
120334,148592,3481,Activity 3481,20/12/16,Indonesia,Mobile
106725,133865,1625,Activity 1625,12/11/16,Singapore,Mobile
115079,143295,5389,Activity 5389,9/12/16,Thailand,Mobile
91466,115793,3481,Activity 3481,28/9/16,Indonesia,Mobile
86840,110256,3887,Activity 3887,11/9/16,Japan,PC
84821,108143,9215,Activity 9215,5/9/16,Indonesia,Mobile
97949,119198,5866,Activity 5866,18/10/16,Japan,Mobile
112143,133915,1119,Activity 1119,30/11/16,Indonesia,PC
122214,150440,1625,Activity 1625,23/12/16,Singapore,PC
61745,5267,1265,Activity 1265,1/6/16,Japan,Mobile
98877,125059,10277,Activity 10277,21/10/16,Japan,Mobile
102015,128559,3088,Activity 3088,29/10/16,Singapore,PC
123125,146791,7014,Activity 7014,25/12/16,Singapore,PC
71400,71176,3700,Activity 3700,20/7/16,Japan,PC
117534,145802,4654,Activity 4654,14/12/16,Singapore,Mobile
98576,124718,10190,Activity 10190,20/10/16,Japan,Mobile
123297,151503,7051,Activity 7051,25/12/16,Singapore,Mobile
112816,139618,1625,Activity 1625,2/12/16,Singapore,PC
108239,135518,10277,Activity 10277,17/11/16,Japan,PC
92374,116970,4654,Activity 4654,1/10/16,Singapore,Mobile
83529,106863,9215,Activity 9215,1/9/16,Indonesia,Mobile
100727,127248,3481,Activity 3481,26/10/16,Indonesia,Mobile
116345,144642,1371,Activity 1371,12/12/16,Indonesia,PC
113017,140921,4654,Activity 4654,3/12/16,Singapore,Mobile
102728,128694,2852,Activity 2852,31/10/16,Japan,Mobile
124683,152950,1565,Activity 1565,27/12/16,Singapore,PC
109616,137139,6977,Activity 6977,21/11/16,Thailand,Mobile
122398,150634,1625,Activity 1625,24/12/16,Singapore,PC
113952,142081,7051,Activity 7051,6/12/16,Singapore,Mobile
110585,138295,1625,Activity 1625,25/11/16,Singapore,PC
105286,123815,634,Activity 634,7/11/16,Japan,PC
96372,122005,1625,Activity 1625,13/10/16,Singapore,Mobile
109446,136936,3481,Activity 3481,21/11/16,Indonesia,Mobile
119137,147394,7012,Activity 7012,18/12/16,Thailand,Mobile
109054,136463,4527,Activity 4527,20/11/16,Japan,PC
94386,119657,3056,Activity 3056,7/10/16,Singapore,PC
109670,137219,10277,Activity 10277,22/11/16,Japan,Mobile
116020,144266,9392,Activity 9392,11/12/16,Thailand,PC
85846,108899,5389,Activity 5389,8/9/16,Thailand,
100070,126481,3481,Activity 3481,24/10/16,Indonesia,PC
105964,131435,1039,Activity 1039,9/11/16,Indonesia,Mobile
90423,95805,3481,Activity 3481,23/9/16,Indonesia,Mobile
110543,138253,7014,Activity 7014,25/11/16,Singapore,Mobile
125174,153438,4568,Activity 4568,28/12/16,Japan,PC
125142,153401,10277,Activity 10277,28/12/16,Japan,Mobile
42650,85273,10190,Activity 10190,27/6/16,Japan,PC
119439,147634,1625,Activity 1625,18/12/16,Singapore,PC
115200,143403,5405,Activity 5405,9/12/16,Thailand,Mobile
81385,104792,10277,Activity 10277,25/8/16,Japan,PC
99925,126323,7051,Activity 7051,24/10/16,Singapore,PC
126407,154644,1565,Activity 1565,30/12/16,Singapore,Mobile
106303,133403,4654,Activity 4654,10/11/16,Singapore,PC
102001,128542,1625,Activity 1625,29/10/16,Singapore,PC
118012,112011,7051,Activity 7051,15/12/16,Singapore,PC
122318,150550,1625,Activity 1625,24/12/16,Singapore,PC
90505,114546,10277,Activity 10277,24/9/16,Japan,PC
71232,92250,2892,Activity 2892,19/7/16,Japan,PC
72446,93899,10277,Activity 10277,24/7/16,Japan,PC
80119,103484,3481,Activity 3481,21/8/16,Indonesia,Mobile
87066,110495,10277,Activity 10277,12/9/16,Japan,PC
123326,151537,1625,Activity 1625,25/12/16,Singapore,Mobile
68739,88489,2079,Activity 2079,9/7/16,Japan,PC
120224,147899,3088,Activity 3088,20/12/16,Singapore,Mobile
70236,77796,2785,Activity 2785,15/7/16,Japan,PC
63340,81320,9392,Activity 9392,10/6/16,Thailand,Mobile
82272,101540,10190,Activity 10190,29/8/16,Japan,PC
94349,119036,1625,Activity 1625,7/10/16,Singapore,PC
108074,135315,10277,Activity 10277,16/11/16,Japan,Mobile
119061,147312,4565,Activity 4565,18/12/16,Japan,PC
74449,96556,10277,Activity 10277,2/8/16,Japan,PC
109183,136614,5405,Activity 5405,20/11/16,Thailand,Mobile
89351,82676,4432,Activity 4432,19/9/16,Japan,PC
115552,143743,3481,Activity 3481,10/12/16,Indonesia,PC
95101,120528,3481,Activity 3481,10/10/16,Indonesia,PC
104193,131017,10277,Activity 10277,4/11/16,Japan,PC
100160,126593,7092,Activity 7092,24/10/16,Singapore,PC
115103,142934,1625,Activity 1625,9/12/16,Singapore,PC
97468,123358,10277,Activity 10277,17/10/16,Japan,Mobile
102528,124793,7502,Activity 7502,30/10/16,Singapore,PC
81360,32758,5904,Activity 5904,25/8/16,Japan,PC
122664,104883,10277,Activity 10277,24/12/16,Japan,Mobile
87127,110538,4250,Activity 4250,12/9/16,Japan,PC
87611,11994,440,Activity 440,13/9/16,Japan,
102458,129000,1119,Activity 1119,30/10/16,Indonesia,PC
114090,142229,6720,Activity 6720,6/12/16,Japan,PC
67337,86384,4568,Activity 4568,2/7/16,Japan,PC
105383,132330,634,Activity 634,7/11/16,Japan,PC
125683,152187,4565,Activity 4565,29/12/16,Japan,PC
112636,140519,7051,Activity 7051,2/12/16,Singapore,Mobile
106298,133395,3481,Activity 3481,10/11/16,Indonesia,PC
112989,140883,1625,Activity 1625,3/12/16,Singapore,PC
99635,125963,7051,Activity 7051,23/10/16,Singapore,Mobile
116821,145145,1625,Activity 1625,13/12/16,Singapore,PC
111692,139494,7092,Activity 7092,29/11/16,Singapore,Mobile
71050,91638,634,Activity 634,18/7/16,Japan,PC
105492,132457,3752,Activity 3752,8/11/16,Japan,PC
96325,121550,9463,Activity 9463,13/10/16,Thailand,Mobile
91669,112659,4285,Activity 4285,28/9/16,Japan,PC
80196,103557,1565,Activity 1565,22/8/16,Singapore,Mobile
97102,122876,3481,Activity 3481,16/10/16,Indonesia,Mobile
115750,142595,7051,Activity 7051,10/12/16,Singapore,Mobile
117660,145903,1625,Activity 1625,15/12/16,Singapore,PC
81519,104973,1625,Activity 1625,26/8/16,Singapore,Mobile
108429,115607,3038,Activity 3038,17/11/16,Japan,PC
123786,152002,7051,Activity 7051,26/12/16,Singapore,Mobile
80740,103395,7347,Activity 7347,23/8/16,Thailand,PC
99574,125888,10369,Activity 10369,23/10/16,Singapore,Mobile
89490,110064,10277,Activity 10277,20/9/16,Japan,PC
110270,137961,10277,Activity 10277,24/11/16,Japan,Mobile
85048,99464,3274,Activity 3274,6/9/16,Indonesia,
100911,126167,5005,Activity 5005,26/10/16,Indonesia,PC
75242,97560,10369,Activity 10369,4/8/16,Singapore,Mobile
104647,131512,1625,Activity 1625,5/11/16,Singapore,Mobile
92642,117324,4410,Activity 4410,2/10/16,Japan,PC
69223,89491,3481,Activity 3481,11/7/16,Indonesia,Mobile
126934,155176,1565,Activity 1565,31/12/16,Singapore,Mobile
118547,146842,3481,Activity 3481,17/12/16,Indonesia,Mobile
61885,79153,1412,Activity 1412,2/6/16,Indonesia,PC
110131,137812,10277,Activity 10277,23/11/16,Japan,Mobile
116449,144739,1339,Activity 1339,12/12/16,Indonesia,PC
63046,80950,3481,Activity 3481,9/6/16,Indonesia,Mobile
99337,125573,10277,Activity 10277,22/10/16,Japan,Mobile
88487,111979,3088,Activity 3088,16/9/16,Singapore,Mobile
116659,144977,1625,Activity 1625,13/12/16,Singapore,PC
84864,108192,3135,Activity 3135,5/9/16,Japan,PC
106582,133053,7092,Activity 7092,11/11/16,Singapore,Mobile
91178,115427,10277,Activity 10277,26/9/16,Japan,PC
64122,82368,1364,Activity 1364,15/6/16,Indonesia,Mobile
62288,79914,3274,Activity 3274,4/6/16,Indonesia,Mobile
124055,152313,3088,Activity 3088,26/12/16,Singapore,Mobile
74468,96210,2703,Activity 2703,2/8/16,Japan,PC
94243,119460,3481,Activity 3481,7/10/16,Indonesia,Mobile
102482,129036,7051,Activity 7051,30/10/16,Singapore,Mobile
71011,91965,3481,Activity 3481,18/7/16,Indonesia,PC
98215,124269,3481,Activity 3481,19/10/16,Indonesia,PC
100457,126941,5452,Activity 5452,25/10/16,Japan,PC
64679,83152,10277,Activity 10277,19/6/16,Japan,PC
126323,154582,10277,Activity 10277,30/12/16,Japan,PC
112789,140677,1119,Activity 1119,2/12/16,Indonesia,Mobile
96200,121840,956,Activity 956,13/10/16,Japan,Mobile
113063,140961,9215,Activity 9215,3/12/16,Indonesia,PC
100243,126701,3481,Activity 3481,25/10/16,Indonesia,PC
96537,122177,7503,Activity 7503,14/10/16,Singapore,Mobile
103761,130546,3088,Activity 3088,3/11/16,Singapore,Mobile
110699,138436,4654,Activity 4654,25/11/16,Singapore,Mobile
86182,109553,1625,Activity 1625,9/9/16,Singapore,PC
64137,82338,860,Activity 860,15/6/16,Indonesia,PC
124014,152220,9215,Activity 9215,26/12/16,Indonesia,Mobile
64002,81258,1039,Activity 1039,15/6/16,Indonesia,PC
95623,121145,3056,Activity 3056,11/10/16,Singapore,PC
102739,129368,7014,Activity 7014,31/10/16,Singapore,Mobile
67940,87443,1825,Activity 1825,5/7/16,Indonesia,Mobile
93968,119079,7886,Activity 7886,6/10/16,Singapore,Mobile
93511,118350,9906,Activity 9906,4/10/16,Singapore,PC
114826,139801,3481,Activity 3481,8/12/16,Indonesia,Mobile
112841,140726,9890,Activity 9890,2/12/16,Thailand,Mobile
112085,139935,1205,Activity 1205,30/11/16,Singapore,Mobile
96674,122304,2723,Activity 2723,14/10/16,Indonesia,Mobile
93721,116378,9392,Activity 9392,5/10/16,Thailand,Mobile
89836,113662,3481,Activity 3481,21/9/16,Indonesia,PC
99974,125116,1757,Activity 1757,24/10/16,Japan,Mobile
63052,80953,3481,Activity 3481,9/6/16,Indonesia,Mobile
108260,135526,1625,Activity 1625,17/11/16,Singapore,Mobile
64851,83200,4565,Activity 4565,19/6/16,Japan,PC
120305,148556,1119,Activity 1119,20/12/16,Indonesia,PC
120246,147367,3481,Activity 3481,20/12/16,Indonesia,Mobile
105261,132187,7051,Activity 7051,7/11/16,Singapore,PC
104585,93358,2079,Activity 2079,5/11/16,Japan,
93040,117791,10277,Activity 10277,3/10/16,Japan,PC
101127,127612,9906,Activity 9906,27/10/16,Singapore,Mobile
112411,116093,2079,Activity 2079,1/12/16,Japan,PC
104745,131633,7092,Activity 7092,6/11/16,Singapore,Mobile
121252,148173,1625,Activity 1625,22/12/16,Singapore,PC
117670,145971,1205,Activity 1205,15/12/16,Singapore,PC
84384,100384,5279,Activity 5279,4/9/16,Thailand,PC
127029,154950,7051,Activity 7051,31/12/16,Singapore,Mobile
103382,130136,10277,Activity 10277,2/11/16,Japan,PC
67762,87302,9215,Activity 9215,4/7/16,Indonesia,PC
113281,141216,10277,Activity 10277,4/12/16,Japan,PC
64256,82562,10277,Activity 10277,16/6/16,Japan,Mobile
111013,137092,6628,Activity 6628,26/11/16,Japan,PC
124841,153108,4074,Activity 4074,28/12/16,Japan,PC
62154,78222,4073,Activity 4073,4/6/16,Japan,PC
126731,154965,10277,Activity 10277,30/12/16,Japan,Mobile
76722,99534,3088,Activity 3088,10/8/16,Singapore,Mobile
62470,80209,10277,Activity 10277,6/6/16,Japan,PC
77617,100794,3087,Activity 3087,13/8/16,Indonesia,PC
83901,107197,1119,Activity 1119,2/9/16,Indonesia,PC
105922,132985,10277,Activity 10277,9/11/16,Japan,PC
64779,83255,3088,Activity 3088,19/6/16,Singapore,PC
123941,152152,10277,Activity 10277,26/12/16,Japan,PC
84280,107575,4223,Activity 4223,3/9/16,Japan,PC
119086,147345,4654,Activity 4654,18/12/16,Singapore,Mobile
119616,125275,1625,Activity 1625,19/12/16,Singapore,Mobile
119080,147332,7051,Activity 7051,18/12/16,Singapore,PC
97300,123145,4654,Activity 4654,16/10/16,Singapore,PC
113221,141136,7051,Activity 7051,4/12/16,Singapore,PC
72799,93979,10277,Activity 10277,26/7/16,Japan,PC
66666,85848,1625,Activity 1625,29/6/16,Singapore,PC
88526,112021,3722,Activity 3722,16/9/16,Japan,PC
